price,X,Y,bedrooms,bathrooms,sqft_lot,grade,sqft_living15,sqft_lot15
232000,-122.304,47.494,2,1,8100,6,960,12150
350000,-122.179,47.3248,3,2,81893,7,2480,38637
803000,-122.209,47.7223,2,1,33747,7,1980,8400
355000,-122.126,47.4427,3,2.25,7000,8,1980,7140
475000,-122.345,47.6526,4,2,2250,7,1440,1545
823000,-122.145,47.5497,3,2.5,9825,9,2710,12034
395000,-122.354,47.6897,2,1.5,3060,7,1160,4080
499000,-122.342,47.7326,4,3.75,5250,7,1400,5250
420000,-122.297,47.6132,2,1.75,3136,7,1330,3164
961500,-122.12,47.6374,3,2.5,14000,10,2280,14000
833000,-122.178,47.5976,4,1.75,12238,9,2430,10204
479000,-122.105,47.742,3,2.25,11319,8,1860,11319
1150000,-122.197,47.6515,4,2.5,10422,10,1770,9490
267000,-122.289,47.7124,3,1,8100,6,1420,8100
555000,-122.07,47.5882,4,1.75,94525,7,3030,34848
490000,-122.018,47.568,3,2.5,9725,8,1850,6858
619000,-122.361,47.678,4,2,3400,8,1670,4200
569950,-122.282,47.7719,5,2.75,28185,7,2910,14880
549000,-122.349,47.6857,3,2,3000,7,1120,3000
422500,-122.119,47.6868,3,1.75,7245,7,2220,8502
400000,-122.322,47.3978,4,3.5,9681,7,2580,9681
692500,-121.868,47.5352,4,2.75,7984,9,2950,7984
310000,-122.125,47.3779,4,2.5,5499,8,2890,5190
499900,-122.233,47.4972,3,1.75,8820,8,2390,10050
492000,-122.061,47.647,3,2.25,7335,8,2050,8930
460000,-121.899,47.5614,2,2.5,40575,9,1930,32935
800000,-122.371,47.6452,3,2.5,2640,8,1630,3000
832600,-122.332,47.6601,4,1,4200,7,1730,3990
470000,-122.182,47.7505,4,2.75,7350,8,2600,6077
542000,-122.031,47.7104,2,2,4500,8,1670,5200
1310000,-122.265,47.5332,4,4.5,13912,10,3600,22124
308130,-122.33,47.4125,4,2.5,7500,7,2300,7500
310000,-121.996,47.5471,2,1,2699,7,1240,2671
235000,-122.348,47.5027,2,1,8015,6,1130,8015
215000,-122.184,47.4613,3,1,7560,6,1230,7560
210000,-122.366,47.2987,4,1.5,10403,7,1550,9619
730000,-122.048,47.6813,4,2.75,150282,10,3090,53578
245000,-122.182,47.3177,3,1.75,9342,7,1330,7540
540000,-122.366,47.4544,3,2.25,20018,8,2410,17196
299000,-122.285,47.2606,4,2.5,6078,8,2406,7642
510000,-122.043,47.6037,3,2.5,40106,10,3190,71797
198000,-122.282,47.3385,4,1.75,7200,7,1500,7350
950000,-122.136,47.6141,5,3.25,7452,10,2650,8749
300000,-122.191,47.3131,4,1.75,7600,8,1910,7600
528000,-122.178,47.6625,5,1.75,8580,7,1600,9206
507000,-122.168,47.3324,5,3.25,16249,9,2640,7393
770000,-121.874,47.5362,4,3.25,6384,9,2850,6285
255000,-122.167,47.4182,3,1.75,7210,7,1370,7210
220000,-122.322,47.3829,1,1.5,3451,8,1400,4560
690700,-122.187,47.5405,5,2.75,5349,9,2800,5000
447000,-122.367,47.705,2,1,8380,7,1290,8025
755000,-122.369,47.6514,6,2,4505,7,1740,4505
700000,-122.391,47.6365,4,1.5,6000,7,2140,4000
250000,-122.17,47.369,4,2.75,7700,7,1880,7875
320000,-122.027,47.3655,3,2.5,6969,7,1670,9545
565000,-122.161,47.5276,4,2.5,14667,9,2410,11243
754300,-122.358,47.6648,5,2.75,4500,7,1730,4500
650000,-122.369,47.7241,3,1.5,9000,8,3010,9000
529888,-122.147,47.4866,4,2.5,8455,8,3140,7391
432000,-122.243,47.7633,3,2.5,9812,8,1830,10534
235000,-121.996,47.2046,3,1,7670,7,1220,7670
994900,-122.015,47.683,4,3.5,6556,9,4160,6786
489000,-122.027,47.3766,4,2.5,8442,9,2650,7576
800000,-122.112,47.7068,4,2.75,7427,8,3000,4929
370000,-122.181,47.7237,4,1.5,9957,7,1510,8088
436000,-122.235,47.7149,4,2.75,9600,8,1880,9525
395000,-122.129,47.4787,3,2.5,3757,7,2250,4556
377691,-122.335,47.7621,5,1.75,8399,7,2120,8398
370000,-122.29,47.543,5,3,5185,7,2340,6316
515000,-122.019,47.5688,3,2.5,4394,8,1900,5893
169000,-122.288,47.3405,3,1,7686,7,1020,7686
475000,-122.392,47.6848,3,1,4268,7,1310,4080
420000,-122.208,47.4044,3,2.5,6180,9,2870,6180
1300000,-122.337,47.6695,6,2.75,9420,9,1540,4969
822000,-122.148,47.5632,3,2,13300,9,2930,10900
1500000,-122.226,47.6264,4,2.75,25697,9,3810,20681
485000,-122.044,47.6176,3,2.25,6810,8,1620,6584
270000,-122.196,47.4406,4,1,8505,7,1440,8505
300000,-122.196,47.4608,6,2.5,11250,8,2270,8360
878000,-122.058,47.5925,4,2.5,7728,9,3290,7728
590000,-122.172,47.5441,3,2.5,4203,9,2290,5089
611900,-122.204,47.6703,1,2.25,2100,8,3150,6000
240000,-122.183,47.3124,3,1.75,7373,7,1430,8415
395000,-122.187,47.3249,4,2.5,10951,8,1680,6625
169000,-122.261,47.4971,3,1,7110,6,1100,8375
200500,-122.209,47.4129,3,2,14972,7,1800,9698
308000,-122.295,47.275,3,2.5,7140,8,2360,7955
290256,-122.344,47.3136,3,2.25,7885,8,2340,7885
279950,-122.158,47.4483,3,1.75,8800,7,1530,8690
195000,-122.003,47.1958,3,1.75,7875,7,1560,8314
630000,-122.033,47.3359,3,1,13000,6,1890,19650
1160000,-122.226,47.6109,4,3,15438,8,4480,14406
478000,-122.006,47.5689,3,2.25,3896,8,1780,3999
835000,-122.381,47.5705,3,2.25,6690,8,1990,5792
639000,-122.169,47.695,3,2.25,2421,9,1500,2743
623000,-122.032,47.6218,4,2.75,12633,9,2240,9246
220000,-122.266,47.5081,3,1.75,7680,7,2000,7740
526000,-122.18,47.5443,3,2.25,18099,8,2060,12000
243500,-122.282,47.542,2,1,5016,6,1420,5184
750000,-122.12,47.5445,4,2.5,4930,9,2980,6099
329000,-122.164,47.5009,4,2,9126,7,1730,9110
525000,-122.321,47.6275,4,1,4000,7,1610,4000
190000,-122.274,47.5546,2,1,3101,6,1660,4100
772650,-122.172,47.5894,4,2.5,10800,7,2640,10800
355000,-122.153,47.3875,3,2.5,4038,8,2110,3727
650000,-122.012,47.5936,3,1.75,54450,8,2460,36677
678500,-122.354,47.6798,3,2.75,3600,7,1630,3910
669950,-122.036,47.6327,4,2.5,11877,9,2430,11333
850000,-122.062,47.7274,3,2.25,18450,10,2980,12304
572000,-122.028,47.6171,3,2.75,3885,8,2710,6000
492450,-122.044,47.6231,3,1.75,13002,8,1620,10098
813000,-122.173,47.5872,3,1.75,11866,8,2240,10696
710000,-122.229,47.5796,3,2,9732,8,1900,10200
792500,-122.37,47.6423,3,1.5,2400,8,2090,4000
285900,-122.288,47.3859,5,1.5,7725,7,1690,7739
389000,-122.432,47.3733,3,2,12972,7,1530,10089
675000,-122.398,47.5543,3,2.25,2833,8,1940,3794
352000,-122.076,47.4703,2,0.75,33801,4,1100,39504
1050000,-122.155,47.5217,4,3.25,11588,11,3190,8066
768500,-122.167,47.6069,4,1.75,10400,8,2410,10400
500000,-122.323,47.7109,4,2,7778,7,1250,8160
685000,-122.232,47.5895,3,2.5,8800,7,2200,8800
648475,-122.344,47.6406,4,2.75,5700,8,1720,3850
655000,-122.187,47.6813,6,5,6600,7,1870,9900
895000,-122.297,47.6727,4,2.75,4000,8,1530,3740
195000,-122.285,47.2949,3,1,9554,7,1310,9845
368000,-122.35,47.3028,4,2.5,7350,9,2570,8336
997000,-122.151,47.5196,4,3.5,13609,11,3880,11614
335000,-122.106,47.7434,3,2.75,19991,7,1750,9775
250000,-122.266,47.3333,3,2,7258,7,1410,7750
278500,-122.005,47.2015,3,1.75,8980,8,1770,9085
260000,-122.276,47.3317,4,1.5,7300,7,1580,7650
162500,-122.277,47.5469,2,1,6141,6,900,4120
239000,-122.302,47.4989,4,1,8316,6,1310,7830
600000,-122.055,47.5773,4,2.5,5122,8,3140,7875
350000,-122.201,47.4192,4,2.25,7778,7,1770,7591
852500,-121.971,47.5837,5,3.75,8131,10,3570,7290
485000,-122.207,47.4471,3,2.5,5490,9,3040,5442
299000,-122.335,47.7699,3,1,8320,6,1500,8320
227450,-122.171,47.4938,2,1,6509,5,970,5713
383000,-122.378,47.525,3,1,5612,7,1450,5250
835000,-121.93,47.5448,2,3.25,392475,9,3190,217800
760000,-122.302,47.621,5,1.5,2992,8,1200,1209
532500,-122.348,47.6842,2,1,3000,7,1490,3000
635000,-121.968,47.6306,3,2.5,26359,8,2620,26427
438500,-122.307,47.5772,3,2,3072,7,1320,3072
545500,-122.295,47.5591,3,2.5,9361,7,1670,6244
675000,-122.198,47.6503,3,1.75,9549,7,2090,9549
450000,-122.391,47.6825,3,1.75,4080,6,1490,4080
199999,-122.006,47.3091,3,1,10815,5,1330,10815
375000,-122.235,47.7104,3,1.5,16170,7,1630,9931
600000,-122.129,47.7713,4,2.25,43847,8,2470,37304
292600,-122.176,47.4991,3,1.5,7123,7,1450,8023
1040000,-122.214,47.5709,5,2.75,8904,8,2920,8904
610000,-122.277,47.6629,3,1,4959,8,2240,4959
397450,-122.129,47.3693,4,2.5,9451,8,2510,8850
382000,-122.274,47.7739,3,2.25,15528,8,2170,12000
370000,-122.362,47.7724,3,2.25,7667,8,2180,8103
520000,-122.362,47.7724,3,2.25,7667,8,2180,8103
260000,-122.32,47.766,2,1,7906,6,990,7906
890000,-122.384,47.7698,4,2.5,7200,8,1880,7200
344000,-122.318,47.7403,5,2,8412,7,2310,7474
205000,-122.203,47.4038,3,1,8498,7,1340,8498
379000,-122.306,47.3032,5,2.5,8550,8,1810,8550
424240,-122.164,47.7035,3,2,12094,8,2230,12204
589950,-122.164,47.7035,3,2,12094,8,2230,12204
582000,-122.4,47.6964,4,1.75,4650,7,2070,6487
349000,-122.391,47.3081,3,2.5,7709,9,2410,9250
658000,-122.199,47.6835,3,1,12005,7,1930,8000
294000,-122.363,47.5655,5,2.75,5000,7,1400,5000
690000,-122.283,47.6931,5,3.5,7598,8,2430,7728
600000,-122.359,47.6754,3,1,5000,7,1440,4400
199990,-122.077,47.3685,3,1,5200,6,870,5200
220000,-122.291,47.4331,3,1.75,8850,7,1400,8800
440000,-122.2,47.7225,4,2.25,15750,8,1960,10500
439990,-121.999,47.5526,4,2.5,1994,8,1540,1689
815000,-121.971,47.5841,4,2.5,7208,10,3280,7221
535000,-122.006,47.5699,4,2.25,3766,8,1860,4169
215000,-122.333,47.2823,3,1.75,10016,7,1670,9764
605000,-121.993,47.4651,3,2.5,35012,8,2690,35100
349900,-122.132,47.4624,3,2.5,7278,8,2190,8580
495000,-122.319,47.6942,3,1,5510,7,1770,6380
515100,-122.233,47.7327,3,2.5,4900,8,1840,7382
620000,-121.985,47.6323,4,2.5,55387,9,2730,38827
657500,-122.049,47.6377,4,2.25,10370,9,2848,12682
250000,-122.223,47.4887,5,1.75,8250,7,2570,8250
385000,-122.223,47.4887,5,1.75,8250,7,2570,8250
307000,-121.979,47.7413,3,1.5,7500,7,1480,10000
288000,-122.073,47.3717,3,2.5,9253,7,1470,9253
226450,-122.236,47.3774,3,1.75,7200,6,860,7200
390000,-122.327,47.7255,3,2.5,6991,7,1860,7342
350000,-121.77,47.5028,3,1,10236,6,1380,11325
368000,-122.298,47.7312,3,1.5,7884,7,1820,9000
469000,-122.324,47.6688,2,1,4284,6,2050,4160
865000,-122.134,47.7601,3,2.25,150270,9,3080,81054
515000,-122.14,47.4521,5,2.5,15916,8,2470,11662
410000,-122.232,47.7296,3,1.75,8560,7,1460,7560
210000,-122.123,47.3375,4,1,43560,5,1400,54450
460000,-122.219,47.7226,3,1.75,7700,7,1420,7674
241500,-122.343,47.3137,4,2.5,9654,8,2500,8839
322200,-122.119,47.3734,4,2.25,19000,8,1950,19626
279000,-122.234,47.5026,4,1,6000,7,1470,6000
303000,-122.473,47.4471,2,1,27007,6,1746,91476
420000,-122.39,47.6578,3,1.5,6615,6,1530,5250
249000,-122.273,47.451,3,1.75,18335,7,2050,18333
294950,-122.308,47.7277,3,1,8840,6,1250,8840
1320000,-122.329,47.6718,4,3.5,3997,10,1860,4000
335000,-122.361,47.693,3,1.75,4800,7,1490,4800
1160000,-122.409,47.6426,4,2.25,8051,10,2760,5499
520000,-122.363,47.685,2,1,3708,7,1430,3708
560000,-122.142,47.6232,4,1.75,8800,8,2180,8436
243400,-122.304,47.3782,4,1.5,7464,7,1370,7860
405000,-122.06,47.6614,3,2,14404,7,1350,9990
495000,-122.2,47.7001,2,1,14695,7,1800,11355
350000,-122.057,47.3528,4,2.5,7095,8,1600,7182
368500,-122.263,47.4683,5,2.75,7601,7,2400,7776
99000,-122.166,47.4698,2,1,8236,6,1260,8236
1070000,-122.151,47.5194,4,3.75,12320,11,3690,11227
430000,-122.293,47.7721,4,1.75,7724,8,1940,7724
412500,-122.133,47.6571,3,1.5,8475,7,1490,8540
1120000,-122.099,47.7149,4,3.25,62365,11,3300,31866
915000,-122.113,47.7168,4,2.5,35062,11,2880,9705
535000,-122.13,47.6938,3,2.5,7620,8,1920,7440
390000,-122.352,47.7471,3,1.5,8676,8,1400,8499
499000,-122.371,47.6693,3,1.5,3135,7,1540,3025
375000,-122.364,47.7641,3,1,7955,7,1850,8219
349000,-122.201,47.4346,4,2.5,7620,8,1800,6879
635000,-122.195,47.6004,3,2.25,7482,7,2340,9310
682000,-121.977,47.6,4,2.75,8009,9,2820,7398
321027,-122.364,47.3186,4,2.25,16770,8,2320,13850
150000,-122.217,47.303,2,1,4120,5,940,6180
410000,-122.203,47.726,3,1.75,17583,7,1420,11680
449950,-122.319,47.6892,3,2,4080,7,1900,4080
194990,-122.272,47.5335,6,2.5,7144,6,1300,6232
475000,-122.247,47.7396,4,1.75,8775,7,2210,8778
530000,-122.316,47.6677,5,1.75,3000,7,1610,3000
319950,-122.18,47.3296,4,2.5,7643,8,2634,6824
210000,-122.377,47.2979,3,2.25,9435,7,1690,7215
485000,-122.36,47.6551,3,2.75,3330,7,1370,5000
774000,-121.986,47.5903,4,2.75,10240,9,3490,10240
478000,-122.126,47.6052,4,2,8208,7,1620,8496
385000,-122.384,47.5132,4,2.5,5280,7,1590,5280
595000,-122.077,47.774,4,2.5,43017,9,2750,40334
285000,-122.248,47.7766,3,1.5,7117,7,2230,14775
723000,-121.995,47.5521,4,2.5,4004,9,2260,4459
279000,-122.322,47.419,3,1.5,16000,7,1860,9775
195000,-122.179,47.4518,3,1.5,7560,6,1150,7560
625000,-122.371,47.6364,2,1,2192,8,1150,2152
270000,-122.198,47.7762,3,1.75,9314,8,2100,9658
559000,-122.022,47.7191,2,2,5520,8,1640,4533
474000,-122.095,47.7434,4,2.25,14834,8,1540,15000
303500,-122.055,47.3526,4,2.5,7345,8,1860,7364
350000,-122.323,47.7524,3,1.75,8645,6,1470,7680
367500,-122.316,47.7372,5,3,10064,7,1590,7800
595000,-122.316,47.7372,5,3,10064,7,1590,7800
589000,-121.867,47.5595,3,2,118483,8,2660,91476
585000,-122.077,47.732,3,1.75,87213,7,3270,39586
482975,-122.29,47.7462,3,2.25,8801,8,2820,8801
365500,-122.119,47.4511,4,2.5,4499,8,2030,4539
570000,-122.103,47.6266,4,2,7800,8,2150,7838
335000,-122.184,47.3203,3,2.5,8040,8,2390,8040
767500,-122.338,47.6681,4,2,4815,7,1640,4013
386591,-121.998,47.5518,3,2.5,1613,8,1690,1662
279000,-122.325,47.5288,3,1,5750,7,1010,5700
620000,-121.955,47.6612,4,2.5,32780,9,2840,36555
407000,-122.311,47.395,4,2.25,23400,7,1860,14900
364250,-122.033,47.4213,3,2.5,213879,8,2380,178160
399000,-122.123,47.4522,4,2.5,9292,8,2590,7533
766950,-122.036,47.743,3,2.5,30007,10,3360,34983
710000,-121.99,47.5529,4,2.75,4232,9,2410,4000
320000,-122.272,47.5513,3,1,4120,6,1360,4635
300000,-122.292,47.5401,3,2.5,3253,7,1800,3081
263000,-122.047,47.3538,3,1.75,9187,8,1620,6397
445000,-122.005,47.5683,3,2.5,4408,8,1730,4408
554000,-122.119,47.6037,3,2,9001,7,2040,8700
335000,-122.391,47.6787,2,1.75,5100,6,1900,5100
307000,-122.175,47.4038,4,2.75,6964,7,1930,6949
404000,-122.306,47.7164,3,1,8160,7,1340,8160
775000,-121.972,47.5992,4,3.5,5250,9,2980,5509
220000,-121.999,47.201,3,1,9126,7,1300,9126
518000,-122.246,47.7438,4,2.5,9750,8,2840,10535
1600000,-122.2,47.6634,4,3.5,9486,10,2410,9486
315000,-122.343,47.7313,1,2.25,2550,7,1580,5100
572650,-122.239,47.7111,4,2.5,11349,8,2110,9964
350000,-122.23,47.7119,2,1,9205,6,2460,5469
285000,-122.304,47.5441,2,1,5850,6,1640,5476
231000,-122.303,47.3767,3,2.5,7247,7,1720,8085
179000,-122.085,47.3603,3,1,5200,6,920,5200
244000,-122.211,47.3799,3,1.5,9625,7,1890,9625
185850,-122.278,47.4455,3,1.5,11662,7,1700,11662
610000,-122.219,47.7692,6,2.5,12033,8,2210,8577
419000,-122.027,47.3542,4,2.5,9155,9,3010,5762
779000,-122.389,47.6449,3,1.75,6400,8,2540,7680
695000,-122.14,47.6708,5,3,14134,7,1970,11470
319900,-122.209,47.2618,3,2.5,7580,8,1960,7820
329000,-122.378,47.3213,3,2.75,7700,8,2040,8000
475226,-122.183,47.75,3,2.5,4512,8,2000,4553
638000,-121.996,47.5453,3,2.5,5000,9,2170,5000
440000,-122.033,47.6359,2,1.5,15873,7,1610,12043
214000,-122.35,47.4963,3,2,5080,6,1580,7114
600000,-122.379,47.3244,3,2.75,14217,10,3990,14674
935000,-122.316,47.6245,4,2,4500,9,2590,4100
630000,-122.277,47.7078,4,1.75,10210,8,2730,6600
575000,-122.032,47.681,3,2.5,4780,7,1690,2650
345000,-121.896,47.3259,3,2.5,20466,8,1660,93393
323000,-122.226,47.7559,4,1.75,9690,7,2280,9618
425000,-122.153,47.3683,3,2.5,13218,10,1960,13130
411000,-122.023,47.4206,2,2.25,108900,7,2050,108900
299800,-121.908,47.6492,4,1.5,9000,6,1520,8500
823000,-122.295,47.6024,6,1.75,5000,9,2020,5000
200000,-122.309,47.735,3,1,8108,7,1110,8108
760000,-122.13,47.5564,4,1.75,13300,9,3150,15500
359950,-121.985,47.735,4,2.5,3899,7,1820,3899
375000,-122.184,47.4888,4,2.5,8325,7,1700,8025
295000,-121.976,47.4633,2,1.75,89298,7,2590,89298
250000,-122.314,47.3703,4,3,7882,8,1550,7508
497000,-122.302,47.6765,3,2.25,1387,8,1450,1429
520000,-122.247,47.7471,4,2.5,8798,8,2180,8632
365000,-122.215,47.4612,4,3.5,6781,8,2280,5942
459900,-122.202,47.7229,3,2.25,8000,8,1930,9000
158000,-122.259,47.5118,3,2,6090,7,1840,6090
294700,-122.301,47.2824,3,2,9600,7,1710,7703
439950,-122.116,47.477,4,2.25,15075,7,1650,25542
899000,-122.103,47.616,4,2.25,40946,8,2790,20076
535000,-122.146,47.7607,3,1.75,12141,7,1850,12141
530000,-122.29,47.4241,4,4.5,10800,10,1830,9768
215000,-122.289,47.3742,4,2,7000,8,1640,7000
290000,-122.299,47.7069,2,1,5400,6,1540,7245
798000,-122.101,47.7076,5,2.75,5934,9,3100,5934
785000,-122.051,47.5373,4,2.5,9578,9,3120,8784
433000,-122.262,47.7664,3,1.75,8565,8,2910,9570
425000,-122.273,47.5567,2,1,6835,7,1150,6561
654000,-122.308,47.6965,4,2.5,7540,8,1960,7250
215000,-122.217,47.3343,3,1.5,5065,6,1070,4491
232000,-122.116,47.3743,3,1,6540,6,1010,6600
675000,-122.169,47.6098,3,1.75,10500,8,2250,10400
665000,-122.144,47.6651,5,2.75,8000,7,1750,8419
835000,-122.02,47.6569,4,2.5,29163,10,2780,40669
525000,-122.3,47.5959,6,3,7560,7,1470,1815
780000,-122.276,47.7071,3,2.75,3094,7,2400,7530
844000,-122.046,47.6674,4,3.25,67518,10,3200,65775
680000,-122.089,47.7181,4,2.75,54048,8,2580,37721
290000,-122.201,47.7328,3,1.5,8100,7,1330,8100
560000,-122.387,47.691,2,1,15783,8,1790,7494
605500,-122.172,47.7462,3,2.5,6536,9,2710,6954
762500,-122.101,47.7082,4,2.5,5979,9,3150,6595
1740000,-122.208,47.6802,5,3.25,5500,9,2040,5115
665000,-122.266,47.5518,6,2.75,8346,8,2250,8346
540000,-122.3,47.6046,5,1,4400,7,1940,4400
375000,-122.327,47.7481,3,2.5,6180,7,1940,6180
342000,-122.303,47.731,3,1,6826,6,1300,6826
340000,-121.89,47.5329,3,1,23522,6,1880,20270
1250000,-122.213,47.5631,5,3.25,12719,10,3600,15909
693000,-122.021,47.5996,4,2.5,13063,10,3350,14213
638500,-122.338,47.4355,4,1.75,12462,8,2310,14810
805000,-122.029,47.5171,5,3,18265,8,1990,18265
250000,-122.334,47.4151,3,1,8062,7,1420,8790
325000,-122.025,47.3539,3,2.5,4698,7,2070,4698
270000,-122.323,47.5292,4,1.75,4290,7,1250,6000
880000,-122.38,47.5771,6,2.5,3680,8,1960,3680
300000,-122.356,47.6974,2,1.75,6350,6,1590,6350
290000,-122.327,47.7548,2,1,8750,6,1100,8408
2850000,-122.188,47.5701,4,4,17208,10,4050,18647
259950,-122.191,47.4958,3,1,5825,5,1150,5926
1780000,-122.131,47.5303,4,3.25,13402,13,5790,13539
299950,-122.168,47.4964,3,1,5250,7,1180,5940
483000,-122.072,47.7511,3,2.25,43560,8,2100,43560
890000,-122.195,47.6534,3,2.25,8640,8,2030,9000
719000,-122.383,47.5841,3,2.5,4500,8,2140,7200
785000,-122.148,47.4319,4,3,100681,8,2440,43705
660000,-122.001,47.5542,3,2.5,3995,9,2330,3740
264000,-122.172,47.4104,4,1.75,8118,7,1810,8050
575000,-122.163,47.5697,3,1.75,11141,8,2720,11144
1220000,-122.121,47.7337,4,3.75,53574,10,3140,54014
475000,-121.952,47.2568,3,2.5,98881,9,1830,74923
845800,-122.184,47.6524,4,3.5,12750,10,3120,14351
352500,-122.298,47.7368,3,1.75,8182,7,1610,8183
347000,-122.198,47.7604,3,1,8400,7,1390,8400
560000,-121.999,47.5698,4,2.75,6192,8,2040,5441
323000,-122.099,47.2576,4,2.75,50094,7,2230,40770
595000,-122.364,47.4693,3,1.75,22081,7,2010,12360
257500,-122.197,47.2924,4,2,6400,7,1890,8736
450000,-122.385,47.5686,3,1,4600,7,1200,5175
410000,-122.173,47.742,4,1,7208,7,1300,7991
810000,-122.111,47.5867,3,1.75,13503,9,2450,10890
372500,-122.263,47.4964,5,3,10090,7,2290,9900
325000,-122.307,47.7533,3,1,9083,7,1440,9071
280000,-122.35,47.7476,3,1,7660,6,1990,7861
258000,-122.308,47.3924,3,2,19978,6,2150,11588
329950,-122.318,47.7512,4,1,5900,7,1050,5900
836000,-122.15,47.6197,4,2.5,12987,9,2730,13685
365000,-122.038,47.352,5,2.5,7040,8,2180,6910
111300,-122.223,47.3066,2,1,6000,5,940,6000
864000,-122.029,47.655,4,2.5,105850,10,2830,88256
725000,-122.195,47.6527,3,1.75,8613,7,2010,8670
550000,-122.181,47.7498,4,2.5,6605,8,2730,5962
130000,-122.294,47.4007,2,1,7500,7,1560,7794
765000,-122.28,47.6394,2,1.75,4000,7,2070,4000
255000,-122.184,47.4651,3,1.5,7480,7,1720,7700
439500,-122,47.47,3,2.5,40003,8,2700,46769
268000,-122.187,47.4725,3,1.75,5546,7,1640,4791
985000,-122.205,47.6276,3,1.75,8534,7,2100,10443
751305,-122.12,47.5529,4,2.5,8469,10,2920,10697
280000,-122.274,47.5345,3,1,7553,6,1380,7470
304000,-122.17,47.4307,4,2,8750,7,1810,8750
200000,-122.303,47.3541,4,2.75,13235,8,1750,7542
325000,-122.055,47.2906,3,1.5,41325,7,1780,42000
736000,-122.123,47.6569,3,2.25,11603,8,2850,11250
426500,-122.11,47.4356,4,2.5,6515,9,2900,6710
640000,-122.34,47.65,2,1.75,4400,7,1330,4180
230000,-122.337,47.5073,5,2,6120,6,1130,6120
366350,-122.273,47.5354,4,1,5043,6,1560,5765
365000,-122.361,47.4646,2,1,8336,6,1610,7847
482000,-122.206,47.728,4,2.25,8322,8,2240,6448
345000,-122.17,47.4604,4,1,7991,7,1730,7700
682000,-122.311,47.6051,3,1.75,5120,8,2120,5120
657500,-122.203,47.6643,3,1.75,6002,6,1150,6054
895000,-122.284,47.5719,6,2.5,6533,8,3140,6234
425000,-122.274,47.5391,3,1.5,5665,7,1530,5665
532500,-122.116,47.5931,4,2.5,8750,8,2120,10240
540000,-122.204,47.7366,4,2.5,9436,9,2660,10252
578000,-122.162,47.5541,3,2.25,9580,8,2060,9995
1090000,-122.283,47.5694,3,3,6041,8,3420,6360
322500,-122.072,47.7429,3,1,9750,7,1160,10565
140000,-122.317,47.3217,3,1,10560,7,1190,9375
485000,-122.088,47.389,3,2.5,51836,8,1650,51836
575000,-122.044,47.3351,2,1.5,19709,8,1950,21075
421000,-122.286,47.4326,3,2.5,21780,8,2120,8117
355000,-122.347,47.5309,4,2,3497,7,1270,3497
515000,-122.202,47.7355,4,2.25,6967,8,1970,7439
309000,-122.369,47.5063,3,1,7200,7,1740,7100
815000,-122.155,47.65,5,2.25,35536,10,3140,43453
285000,-122.323,47.724,3,1,7875,7,1600,7875
700000,-122.36,47.6776,3,1.75,5000,8,1830,4200
289000,-122.041,47.3643,3,2.5,8628,7,1640,8514
458000,-122.056,47.7509,4,3,62726,7,3210,73616
230000,-122.385,47.3093,3,1.75,8378,8,1860,8496
432500,-122.34,47.7715,3,2.5,7120,7,1600,8352
288000,-121.77,47.4448,3,1.75,10440,7,1240,10380
354000,-122.095,47.7412,3,1.75,12330,7,1320,12800
119500,-121.983,47.7346,3,1,11000,6,1590,10894
805000,-122.132,47.56,4,3,23781,9,2870,12036
435000,-122.357,47.7027,3,2.5,2581,7,1420,2509
260000,-122.264,47.3087,3,1.75,10018,7,2049,15263
377000,-122.338,47.7744,4,1.75,8385,6,1770,8385
602000,-121.999,47.5719,4,2.5,7376,8,1950,5218
530000,-122.412,47.5734,3,1.75,4800,7,1510,4800
525000,-122.375,47.6886,4,2,3740,7,1090,5080
250000,-122.315,47.768,2,1.5,1086,7,1160,1086
681000,-122.281,47.5677,3,1,6356,7,2080,6000
625000,-122.29,47.706,3,1.75,20588,8,2080,7800
448500,-122.286,47.5412,3,2.5,3920,8,2110,3710
260000,-122.347,47.5113,3,2,7260,6,1380,8100
538000,-122.118,47.5862,3,1.75,8050,7,2000,7875
385500,-122.217,47.7605,3,2,7947,7,1910,7950
428400,-122.028,47.3768,4,2.5,6000,9,2630,6381
346290,-122.014,47.1896,4,2.75,9240,8,2640,9240
587000,-122.017,47.5994,4,2.75,8430,9,2460,8069
